id,observed_on,quality_grade,url,image_url,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
55942021,2020-08-09,research,https://www.inaturalist.org/observations/55942021,https://inaturalist-open-data.s3.amazonaws.com/photos/89110125/medium.jpeg,false,2,Piedmont National Wildlife Refuge Visitor Center,33.1112940503,-83.6782258004,132,132,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
55943469,2020-08-09,research,https://www.inaturalist.org/observations/55943469,https://inaturalist-open-data.s3.amazonaws.com/photos/89112567/medium.jpg,false,3,"Oak Ridge, TN, US",36.02472217,-84.22763,10,10,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
55944305,2020-08-09,research,https://www.inaturalist.org/observations/55944305,https://static.inaturalist.org/photos/89114289/medium.jpg,false,3,"Jonathan Dickinson State Park, Hobe Sound, FL, US",26.9957024203,-80.1506868638,4,4,,,false,,,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
55947029,2020-08-08,research,https://www.inaturalist.org/observations/55947029,https://inaturalist-open-data.s3.amazonaws.com/photos/89118486/medium.jpg,false,3,"Skyuka Mountain Rd, Columbus, NC, US",35.25655,-82.23140833,4,4,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
55954711,2020-08-08,research,https://www.inaturalist.org/observations/55954711,https://inaturalist-open-data.s3.amazonaws.com/photos/89131271/medium.jpg,false,3,"Uwharrie National Forest, Candor, NC, US",35.247245,-79.80449667,10,10,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
55963388,2020-08-09,research,https://www.inaturalist.org/observations/55963388,https://inaturalist-open-data.s3.amazonaws.com/photos/89141491/medium.jpeg,false,,"St Johns County, FL, USA",29.8082,-81.5011888889,6,6,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
55967748,2020-08-09,research,https://www.inaturalist.org/observations/55967748,https://inaturalist-open-data.s3.amazonaws.com/photos/89149522/medium.jpeg,false,,"Levy County, FL, USA",29.35137,-82.73781,,,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
55967762,2020-08-09,research,https://www.inaturalist.org/observations/55967762,https://inaturalist-open-data.s3.amazonaws.com/photos/89149888/medium.jpeg,false,,"Levy County, FL, USA",29.3512933333,-82.737815,,,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
55971746,2020-08-08,research,https://www.inaturalist.org/observations/55971746,https://static.inaturalist.org/photos/89158709/medium.jpeg,false,2,"Sullivan's Island, SC 29482, USA",32.7546419722,-79.852985,,,,,false,gps,gps,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
55971918,2020-08-08,research,https://www.inaturalist.org/observations/55971918,https://inaturalist-open-data.s3.amazonaws.com/photos/89151513/medium.jpeg,false,,"Brunswick County, NC, USA",34.0903218145,-78.2934648075,264,264,,,false,,,lanceleaf rose-gentian,Sabatia difformis,lanceleaf rose-gentian,Plantae,168264
55973737,2020-03-22,research,https://www.inaturalist.org/observations/55973737,https://inaturalist-open-data.s3.amazonaws.com/photos/89162226/medium.jpeg,false,333,Englewood,26.934055,-82.28511167,,,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
55976395,2020-08-09,research,https://www.inaturalist.org/observations/55976395,https://static.inaturalist.org/photos/89166382/medium.jpg,false,3,"J.N. Ding Darling National Wildlife Refuge, Sanibel, FL, US",26.4752750819,-82.1489001224,8,8,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
55978259,2020-08-09,research,https://www.inaturalist.org/observations/55978259,https://static.inaturalist.org/photos/89169696/medium.jpg,false,3,"John Davis Dr, Thomasville, NC, US",35.8708506414,-80.1787998252,12,12,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
55988064,2020-08-03,research,https://www.inaturalist.org/observations/55988064,https://inaturalist-open-data.s3.amazonaws.com/photos/89186359/medium.jpg,false,,"Sullivan County, TN, USA",36.4944926034,-82.47027628,8,8,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
55992067,2020-07-23,research,https://www.inaturalist.org/observations/55992067,https://static.inaturalist.org/photos/89193610/medium.jpg,false,3,"Kentucky, US",37.2030648538,-84.4968049949,5,28417,obscured,,true,,,Fourangle Rose Gentian,Sabatia quadrangula,Fourangle Rose Gentian,Plantae,168270
56029222,2020-08-07,research,https://www.inaturalist.org/observations/56029222,https://inaturalist-open-data.s3.amazonaws.com/photos/89256908/medium.jpg,false,3,"Middleborough Dr, Bella Vista, AR, US",36.4932634245,-94.2887105419,5,5,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56046399,2020-04-17,research,https://www.inaturalist.org/observations/56046399,https://static.inaturalist.org/photos/94228489/medium.jpg,false,3,"Hanover County, US-VA, US",37.7845716667,-77.6063616667,,,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
56047801,2020-08-10,research,https://www.inaturalist.org/observations/56047801,https://inaturalist-open-data.s3.amazonaws.com/photos/89286008/medium.jpeg,false,2,"Eno Township, NC, USA",36.0851019722,-79.008474,,,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56066898,2020-08-10,research,https://www.inaturalist.org/observations/56066898,https://static.inaturalist.org/photos/89317521/medium.jpeg,false,2,"Lebanon, NC, USA",36.1276180997,-78.9361039,,,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56067647,2020-08-03,research,https://www.inaturalist.org/observations/56067647,https://inaturalist-open-data.s3.amazonaws.com/photos/89301352/medium.jpeg,false,,"Sevier County, TN, USA",35.7720461955,-83.488620659,1,1,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56068981,2020-08-10,research,https://www.inaturalist.org/observations/56068981,https://static.inaturalist.org/photos/89320836/medium.jpeg,false,2,"Green Cove Springs, FL 32043, USA",29.9261629722,-81.751682,,,,,false,gps,gps,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56076726,2020-08-09,research,https://www.inaturalist.org/observations/56076726,https://inaturalist-open-data.s3.amazonaws.com/photos/89334159/medium.jpg,false,3,"Short Springs Rd, Tullahoma, TN, US",35.40633333,-86.17821333,10,10,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56079365,2020-08-10,research,https://www.inaturalist.org/observations/56079365,https://inaturalist-open-data.s3.amazonaws.com/photos/89338444/medium.jpg,false,2,"Hendersonville, NC, USA",35.3525139722,-82.4219389722,,,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56088388,2020-08-10,research,https://www.inaturalist.org/observations/56088388,https://inaturalist-open-data.s3.amazonaws.com/photos/89348742/medium.jpeg,false,,"Levy County, FL, USA",29.2930142522,-83.0447347535,15,15,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
56097361,2020-08-09,research,https://www.inaturalist.org/observations/56097361,https://inaturalist-open-data.s3.amazonaws.com/photos/89368790/medium.jpeg,false,,United States,36.4987543712,-94.1984472499,,28534,obscured,,true,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56124434,2020-08-10,research,https://www.inaturalist.org/observations/56124434,https://inaturalist-open-data.s3.amazonaws.com/photos/89415108/medium.jpeg,false,2,"Hillsboro, GA 31038, USA",33.1167661525,-83.6852015555,184,184,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56178071,2020-08-11,research,https://www.inaturalist.org/observations/56178071,https://inaturalist-open-data.s3.amazonaws.com/photos/89505150/medium.jpg,false,3,"Durham, NC, US",36.07292217,-78.86779667,5,5,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56178782,2020-08-11,research,https://www.inaturalist.org/observations/56178782,https://static.inaturalist.org/photos/89506489/medium.jpeg,false,2,"Lorida, FL 33857, USA",27.4922222222,-81.1786111111,,,,,false,gps,gps,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56184460,2020-08-06,research,https://www.inaturalist.org/observations/56184460,https://inaturalist-open-data.s3.amazonaws.com/photos/89516521/medium.jpeg,false,2,"Appomattox River, VA, USA",37.39733318,-78.74526361,11,11,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56214540,2020-08-07,research,https://www.inaturalist.org/observations/56214540,https://inaturalist-open-data.s3.amazonaws.com/photos/89568076/medium.jpg,false,,"Oakman, GA 30734, USA",34.5664755,-84.7082685,1786,1786,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56227505,2020-08-12,research,https://www.inaturalist.org/observations/56227505,https://static.inaturalist.org/photos/89589314/medium.jpg,false,3,"70357, Golden Meadow, LA, US",29.12259717,-90.16069167,6,6,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
56239249,2020-08-12,research,https://www.inaturalist.org/observations/56239249,https://inaturalist-open-data.s3.amazonaws.com/photos/89607788/medium.jpeg,false,,"Keystone, FL, USA",28.1108744962,-82.5856412302,15,15,,,false,,,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
56256648,2020-08-12,research,https://www.inaturalist.org/observations/56256648,https://inaturalist-open-data.s3.amazonaws.com/photos/89637772/medium.jpg,false,3,"Alva, FL, US",26.73958333,-81.68361667,5,5,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56290748,2020-08-12,research,https://www.inaturalist.org/observations/56290748,https://inaturalist-open-data.s3.amazonaws.com/photos/89695598/medium.jpg,false,3,"Ponce De Leon, FL, US",30.7098466478,-85.9373590568,1339,1339,,,false,,,Slender Rose Gentian,Sabatia campanulata,Slender Rose Gentian,Plantae,84667
56315346,2020-08-11,research,https://www.inaturalist.org/observations/56315346,https://inaturalist-open-data.s3.amazonaws.com/photos/89735845/medium.jpg,false,3,"Topsail Hill Preserve State Park, Santa Rosa Beach, FL, US",30.361125,-86.277305,5,5,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56323170,2020-08-13,research,https://www.inaturalist.org/observations/56323170,https://static.inaturalist.org/photos/89748659/medium.jpg,false,3,"Wimauma, FL, US",27.6650615691,-82.3997920677,26,26,,,false,,,Coastal Rose Gentian,Sabatia calycina,Coastal Rose Gentian,Plantae,168262
56333153,2020-08-13,research,https://www.inaturalist.org/observations/56333153,https://inaturalist-open-data.s3.amazonaws.com/photos/89765204/medium.jpg,false,3,"Sheelar Lake, Keystone Heights, FL, US",29.840555,-81.95729667,13,13,,,false,,,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
56337373,2020-08-13,research,https://www.inaturalist.org/observations/56337373,https://inaturalist-open-data.s3.amazonaws.com/photos/89772041/medium.jpeg,false,2,"Wilkinson County, US-GA, US",32.8751253,-83.3480025,4,4,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56346848,2020-08-13,research,https://www.inaturalist.org/observations/56346848,https://inaturalist-open-data.s3.amazonaws.com/photos/89788201/medium.jpg,false,3,"Murfreesboro, TN, US",35.87096167,-86.28331667,16,16,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56370057,2020-08-13,research,https://www.inaturalist.org/observations/56370057,https://static.inaturalist.org/photos/89827744/medium.jpg,false,3,"Pisgah National Forest, Brevard, NC, US",35.2691346234,-82.7236844942,353,353,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56378631,2020-06-14,research,https://www.inaturalist.org/observations/56378631,https://inaturalist-open-data.s3.amazonaws.com/photos/89842156/medium.jpg,false,3,"Florida, US",27.4767371631,-82.6142140828,11748,29727,obscured,,true,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
56453107,2020-08-06,research,https://www.inaturalist.org/observations/56453107,https://static.inaturalist.org/photos/89963692/medium.jpeg,false,,"Liberty, Florida, United States",30.25842,-84.9534166667,,,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56461085,2020-08-14,research,https://www.inaturalist.org/observations/56461085,https://static.inaturalist.org/photos/89978848/medium.jpg,false,3,"Newberry, FL, US",29.560505,-82.62735,5,5,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
56489398,2020-07-31,research,https://www.inaturalist.org/observations/56489398,https://static.inaturalist.org/photos/90028256/medium.jpg,false,3,"Bay Minette, AL, US",30.74781667,-87.92410333,12,12,,,false,,,Coastal Rose Gentian,Sabatia calycina,Coastal Rose Gentian,Plantae,168262
56531011,2020-08-15,research,https://www.inaturalist.org/observations/56531011,https://static.inaturalist.org/photos/90125050/medium.jpg,false,3,"Chickamauga and Chattanooga National Military Park, Fort Oglethorpe, GA, US",34.9204710452,-85.2515868937,10,10,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56532678,2020-08-09,research,https://www.inaturalist.org/observations/56532678,https://static.inaturalist.org/photos/90098004/medium.jpg,false,3,"Environmental Rd, Ebro, FL, US",30.42458667,-85.88230833,48,48,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56532835,2020-08-09,research,https://www.inaturalist.org/observations/56532835,https://static.inaturalist.org/photos/90098262/medium.jpg,false,3,"Environmental Rd, Ebro, FL, US",30.42457167,-85.88175833,16,16,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56532919,2020-08-09,research,https://www.inaturalist.org/observations/56532919,https://static.inaturalist.org/photos/90098347/medium.jpg,false,3,"Environmental Rd, Ebro, FL, US",30.42455333,-85.881775,8,8,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56532961,2020-08-09,research,https://www.inaturalist.org/observations/56532961,https://static.inaturalist.org/photos/90098465/medium.jpg,false,3,"Long Leaf Rd, Ebro, FL, US",30.42473667,-85.88172833,9,9,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
56534097,2019-10-17,research,https://www.inaturalist.org/observations/56534097,https://inaturalist-open-data.s3.amazonaws.com/photos/90100334/medium.jpg,false,3,"Horry County, US-SC, US",33.6064625647,-78.9149570732,,28930,,obscured,true,,,Pine Barren Gentian,Gentiana autumnalis,Pine Barren Gentian,Plantae,163225
56584520,2020-08-15,research,https://www.inaturalist.org/observations/56584520,https://static.inaturalist.org/photos/90182614/medium.jpeg,false,2,"Wedington Township, AR, USA",36.0980005833,-94.3770218611,,,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56634580,2020-08-16,research,https://www.inaturalist.org/observations/56634580,https://static.inaturalist.org/photos/90265411/medium.jpeg,false,2,"Gilmer, Greensboro, NC, USA",36.16376,-79.777922,,,,,false,gps,gps,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56665924,2020-08-12,research,https://www.inaturalist.org/observations/56665924,https://static.inaturalist.org/photos/90314557/medium.jpeg,false,,"Crab Orchard, TN, USA",35.8805111111,-84.8809194444,200,200,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56668685,2020-08-12,research,https://www.inaturalist.org/observations/56668685,https://static.inaturalist.org/photos/90318807/medium.jpeg,false,,"Cumberland, Tennessee, United States",35.8923138889,-84.8832472222,5,5,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56671228,2020-08-16,research,https://www.inaturalist.org/observations/56671228,https://inaturalist-open-data.s3.amazonaws.com/photos/90326498/medium.jpg,false,3,"Banklick Rd, Galatia, IL, US",37.79843833,-88.70253,4,4,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56681493,2020-08-07,research,https://www.inaturalist.org/observations/56681493,https://inaturalist-open-data.s3.amazonaws.com/photos/90342428/medium.jpg,false,3,"South Mountains State Park, Morganton, NC, US",35.641645,-81.7511666667,,,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56692261,2020-07-29,research,https://www.inaturalist.org/observations/56692261,https://inaturalist-open-data.s3.amazonaws.com/photos/90360095/medium.jpg,false,3,"Pickett County, US-TN, US",36.570657813,-84.7876215634,5,5,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56692291,2020-07-29,research,https://www.inaturalist.org/observations/56692291,https://inaturalist-open-data.s3.amazonaws.com/photos/90360121/medium.jpg,false,3,"Pickett County, US-TN, US",36.5718181199,-84.7874414363,5,5,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56692343,2020-07-29,research,https://www.inaturalist.org/observations/56692343,https://inaturalist-open-data.s3.amazonaws.com/photos/90360192/medium.jpg,false,3,"Pall Mall, TN, US",36.5686344635,-84.8559303862,10,10,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
56692471,2020-08-02,research,https://www.inaturalist.org/observations/56692471,https://inaturalist-open-data.s3.amazonaws.com/photos/90360466/medium.jpg,false,3,"Pickett County, US-TN, US",36.563904807,-84.8002515827,10,10,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
